facility_code,service_category,service_group,service_detail
102013-0,general_services,General Clinical Services,IMCI - Integrated Management of
102013-0,general_services,General Clinical Services,Minor Surgical Interventions
102013-0,general_services,General Clinical Services,Major Surgical Interventions
102013-0,general_services,General Clinical Services,Nutritional Counseling
102013-0,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
102013-0,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
102013-0,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
102013-0,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
102013-0,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
102013-0,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
102013-0,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
102013-0,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
102013-0,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
102013-0,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
102013-0,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
102013-0,hiv_prevention,HIV/AIDS Prevention,VMMC - Voluntary Medical Male
102013-0,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
102013-0,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
102013-0,hiv_caretreatment,HIV/AIDS Care and Treatment,HBC - Home and Community Based Care
102013-0,therapeutics,Therapeutics,Dispensing Room
102013-0,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
102013-0,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
102013-0,emergency,Emergency Preparedness,Basic Emergency Preparedness
102013-0,emergency,Emergency Preparedness,Comprehensive Emergency Preparedness
102013-0,lab_serology,Laboratory Service-Serology,HIV Rapid Test
102013-0,lab_serology,Laboratory Service-Serology,Rapid Tests
102013-0,lab_serology,Laboratory Service-Serology,RPR/ VDRL Rapid Test
102013-0,lab_parasitology,Laboratory Service-Parasitology,Malaria Rapid Diagnostic Test (mRDT)
102013-0,lab_parasitology,Laboratory Service-Parasitology,Occult Blood
102013-0,lab_parasitology,Laboratory Service-Parasitology,Serological test
102013-0,lab_parasitology,Laboratory Service-Parasitology,Stool Analysis
102013-0,lab_parasitology,Laboratory Service-Parasitology,"Stool Sedimentation(Cells,Ova,Cyst and"
102013-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Blood Sugar/ Glucose Test (POCT)
102013-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Electrolytes
102013-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Renal Function Tests
102013-0,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,UPT
102014-8,general_services,General Clinical Services,OPD - Outpatient Services
102014-8,general_services,General Clinical Services,IMCI - Integrated Management of
102014-8,general_services,General Clinical Services,Nutritional Counseling
102014-8,general_services,General Clinical Services,Minor Surgical Interventions
102014-8,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
102014-8,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
102014-8,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
102014-8,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
102014-8,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
102014-8,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
102014-8,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
102014-8,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
102014-8,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
102014-8,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
102014-8,hiv_caretreatment,HIV/AIDS Care and Treatment,HIV/AIDS Care and Treatment
102014-8,hiv_caretreatment,HIV/AIDS Care and Treatment,Ped ART - Pediatric ART Only
102014-8,hiv_caretreatment,HIV/AIDS Care and Treatment,Adult ART - Adult ART Only
102014-8,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
102014-8,hiv_caretreatment,HIV/AIDS Care and Treatment,HBC - Home and Community Based Care
102014-8,therapeutics,Therapeutics,Dispensing Room
102014-8,health_promotion,Health Promotion and Disease Prevention,Epidemiological Surveillance and Response
102014-8,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
102014-8,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
102014-8,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
102014-8,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
102016-3,general_services,General Clinical Services,OPD - Outpatient Services
102016-3,general_services,General Clinical Services,Minor Surgical Interventions
102016-3,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
102016-3,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
102016-3,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
102016-3,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
102016-3,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
102016-3,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
102016-3,therapeutics,Therapeutics,Dispensing Room
102016-3,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
102016-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
102016-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
102017-1,general_services,General Clinical Services,OPD - Outpatient Services
102017-1,general_services,General Clinical Services,IMCI - Integrated Management of
102017-1,general_services,General Clinical Services,Nutritional Counseling
102017-1,general_services,General Clinical Services,Minor Surgical Interventions
102017-1,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
102017-1,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
102017-1,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
102017-1,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
102017-1,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
102017-1,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
102017-1,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
102017-1,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
102017-1,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
102017-1,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
102017-1,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
102017-1,hiv_caretreatment,HIV/AIDS Care and Treatment,HBC - Home and Community Based Care
102017-1,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
102017-1,hiv_caretreatment,HIV/AIDS Care and Treatment,HIV/AIDS Care and Treatment
102017-1,therapeutics,Therapeutics,Dispensing Room
102017-1,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
102017-1,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
102017-1,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
102017-1,diagnostic_services,Diagnostic Services,Laboratory
102017-1,emergency,Emergency Preparedness,Basic Emergency Preparedness
102018-9,general_services,General Clinical Services,OPD - Outpatient Services
102018-9,general_services,General Clinical Services,IMCI - Integrated Management of
102018-9,general_services,General Clinical Services,Minor Surgical Interventions
102018-9,general_services,General Clinical Services,Mental Health Services
102018-9,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
102018-9,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
102018-9,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
102018-9,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
102018-9,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
102018-9,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
102018-9,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
102018-9,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
102018-9,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
102018-9,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
102018-9,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
102018-9,therapeutics,Therapeutics,Pharmacy
102018-9,therapeutics,Therapeutics,Dispensing Room
102018-9,health_promotion,Health Promotion and Disease Prevention,Epidemiological Surveillance and Response
102018-9,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
102018-9,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
102018-9,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
102018-9,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
102018-9,emergency,Emergency Preparedness,Basic Emergency Preparedness
102019-7,general_services,General Clinical Services,OPD - Outpatient Services
102019-7,general_services,General Clinical Services,IMCI - Integrated Management of
102019-7,general_services,General Clinical Services,Minor Surgical Interventions
102019-7,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
102019-7,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
102019-7,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
102019-7,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
102019-7,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
102019-7,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
102019-7,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
102019-7,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
102019-7,therapeutics,Therapeutics,Dispensing Room
102019-7,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
102019-7,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
102019-7,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
102019-7,emergency,Emergency Preparedness,Basic Emergency Preparedness
102021-3,general_services,General Clinical Services,OPD - Outpatient Services
102021-3,general_services,General Clinical Services,IMCI - Integrated Management of
102021-3,general_services,General Clinical Services,General Ophthalmology
102021-3,general_services,General Clinical Services,Nutritional Rehabilitation
102021-3,general_services,General Clinical Services,Nutritional Counseling
102021-3,general_services,General Clinical Services,Minor Surgical Interventions
102021-3,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
102021-3,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
102021-3,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
102021-3,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
102021-3,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
102021-3,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
102021-3,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
102021-3,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
102021-3,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
102021-3,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
102021-3,hiv_caretreatment,HIV/AIDS Care and Treatment,HIV/AIDS Care and Treatment
102021-3,hiv_caretreatment,HIV/AIDS Care and Treatment,Ped ART - Pediatric ART Only
102021-3,hiv_caretreatment,HIV/AIDS Care and Treatment,Adult ART - Adult ART Only
102021-3,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
102021-3,hiv_caretreatment,HIV/AIDS Care and Treatment,HBC - Home and Community Based Care
102021-3,therapeutics,Therapeutics,Pharmacy
102021-3,therapeutics,Therapeutics,Dispensing Room
102021-3,health_promotion,Health Promotion and Disease Prevention,Epidemiological Surveillance and Response
102021-3,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
102021-3,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
102021-3,health_promotion,Health Promotion and Disease Prevention,Psychosocial Support
102021-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
102021-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
102021-3,diagnostic_services,Diagnostic Services,Laboratory
102021-3,emergency,Emergency Preparedness,Basic Emergency Preparedness
102022-1,general_services,General Clinical Services,OPD - Outpatient Services
102022-1,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
102022-1,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
102022-1,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
102023-9,general_services,General Clinical Services,OPD - Outpatient Services
102023-9,general_services,General Clinical Services,IMCI - Integrated Management of
102023-9,general_services,General Clinical Services,Nutritional Counseling
102023-9,general_services,General Clinical Services,Minor Surgical Interventions
102023-9,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
102023-9,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
102023-9,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
102023-9,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
102023-9,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
102023-9,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
102023-9,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
102023-9,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
102023-9,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
102023-9,hiv_caretreatment,HIV/AIDS Care and Treatment,HIV/AIDS Care and Treatment
102023-9,hiv_caretreatment,HIV/AIDS Care and Treatment,HBC - Home and Community Based Care
102023-9,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
102023-9,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
102027-0,general_services,General Clinical Services,Diabetes Care and Treatment
102027-0,general_services,General Clinical Services,Minor Surgical Interventions
102027-0,general_services,General Clinical Services,NCD - Other Non-Communicable Disease
102027-0,general_services,General Clinical Services,Nutritional Counseling
102027-0,general_services,General Clinical Services,OPD - Outpatient Services
102027-0,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
102027-0,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
102027-0,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
102027-0,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
102027-0,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
102027-0,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
102027-0,hiv_prevention,HIV/AIDS Prevention,PREP – Pre Exposure Prophylaxis
102027-0,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
