facility_code,service_category,service_group,service_detail
MG201333,Clinical Services,Clinical Services,Condoms
MG201333,Clinical Services,Clinical Services,HIV-AIDS national guidelines
MG201333,Clinical Services,Clinical Services,Staff trained in HIV-TB coinfection
MG201333,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
MG201333,Clinical Services,Clinical Services,Slide Microscopy
MG201333,Diagnostics,Diagnostics,Rapid Syphillis
MG201333,Diagnostics,Diagnostics,Rapid HIV Testing
MG201333,Diagnostics,Diagnostics,Urine protein dip stick test
MG201333,Diagnostics,Diagnostics,DBS
MG201333,Diagnostics,Diagnostics,Malaria rapid test
MG201333,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
MG201333,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
MG201333,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
MG201333,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
MG201333,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone only injectable
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Folic acid supplimentation
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC job aid
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Manual removal of placenta
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetrics Job aid in maternal and neonatal care
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Sucntion bulb single use
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 40mg
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Azithromycin
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Benzathine/Benzylpenicin
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Nifedipe
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Skin disinfectant
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Chlorhexidine
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,IV Solutions
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Sodium chloride injection solution
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Dexamethasone injectable
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
MG201334,Community Health,Community Health,Growth monitoring
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
MG201334,Clinical Services,Clinical Services,Running water
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
MG201334,Clinical Services,Clinical Services,Disposable gloves
MG201334,Clinical Services,Clinical Services,Bin
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
MG201334,Clinical Services,Clinical Services,Disinfectant
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
MG201334,Clinical Services,Clinical Services,Auto disposable syringes
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
MG201334,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in HIV-AIDS prevention
MG201334,Clinical Services,Clinical Services,ART providers
MG201334,Clinical Services,Clinical Services,ART Pescriptions
MG201334,Clinical Services,Clinical Services,Treatment for Opportunistic infections
MG201334,Clinical Services,Clinical Services,Nutrition services
MG201334,Clinical Services,Clinical Services,Fortified Protein supplimentation
MG201334,Clinical Services,Clinical Services,Paediatric-HIV servies
MG201334,Clinical Services,Clinical Services,TB Treatment
MG201334,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
MG201334,Clinical Services,Clinical Services,Family planning for HIV clients
MG201334,Clinical Services,Clinical Services,Condoms
MG201334,Clinical Services,Clinical Services,HIV-AIDS national guidelines
MG201334,Clinical Services,Clinical Services,TB Guideliness
MG201334,Clinical Services,Clinical Services,National guidelines for TB- MDR
MG201334,Clinical Services,Clinical Services,MDR TB guidelines
MG201334,Clinical Services,Clinical Services,TB infection control guidelines
MG201334,Clinical Services,Clinical Services,Staff trained in TB Management
MG201334,Clinical Services,Clinical Services,Staff trained in HIV-TB coinfection
MG201334,Clinical Services,Clinical Services,Staff trained in MDR TB
MG201334,Clinical Services,Clinical Services,Staff trained in TB Infection control
MG201334,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
MG201334,Clinical Services,Clinical Services,Slide Microscopy
MG201334,Diagnostics,Diagnostics,Rapid Syphillis
MG201334,Diagnostics,Diagnostics,Rapid HIV Testing
MG201334,Diagnostics,Diagnostics,DBS
MG201334,Diagnostics,Diagnostics,Malaria rapid test
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
MG201334,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone only injectable
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraception
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
BT241336,Community Health,Community Health,Growth monitoring
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
BT241336,Clinical Services,Clinical Services,Running water
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
BT241336,Clinical Services,Clinical Services,Disposable gloves
BT241336,Clinical Services,Clinical Services,Bin
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
BT241336,Clinical Services,Clinical Services,Disinfectant
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
BT241336,Clinical Services,Clinical Services,Auto disposable syringes
BT241336,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in HIV-AIDS prevention
BT241336,Clinical Services,Clinical Services,ART providers
BT241336,Clinical Services,Clinical Services,ART Pescriptions
BT241336,Clinical Services,Clinical Services,Treatment for Opportunistic infections
BT241336,Clinical Services,Clinical Services,Palliative care Services
BT241336,Clinical Services,Clinical Services,Nutrition services
BT241336,Clinical Services,Clinical Services,Fortified Protein supplimentation
BT241336,Clinical Services,Clinical Services,Paediatric-HIV servies
BT241336,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
BT241336,Clinical Services,Clinical Services,Family planning for HIV clients
BT241336,Clinical Services,Clinical Services,Condoms
BT241336,Clinical Services,Clinical Services,HIV-AIDS national guidelines
BT241336,Clinical Services,Clinical Services,Smear microscopy
BT241336,Clinical Services,Clinical Services,TB Guideliness
BT241336,Clinical Services,Clinical Services,National guidelines for TB- MDR
BT241336,Clinical Services,Clinical Services,Staff trained in TB Management
BT241336,Clinical Services,Clinical Services,Staff trained in HIV-TB coinfection
BT241336,Clinical Services,Clinical Services,Staff trained in MDR TB
BT241336,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
BT241336,Clinical Services,Clinical Services,Slide Microscopy
BT241336,Diagnostics,Diagnostics,Rapid Syphillis
BT241336,Diagnostics,Diagnostics,Rapid HIV Testing
BT241336,Diagnostics,Diagnostics,DBS
BT241336,Diagnostics,Diagnostics,Malaria rapid test
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraceptives
BT241336,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Cycle Beads
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraception
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
BT241337,Community Health,Community Health,Growth monitoring
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
BT241337,Clinical Services,Clinical Services,Running water
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
BT241337,Clinical Services,Clinical Services,Disposable gloves
BT241337,Clinical Services,Clinical Services,Bin
BT241337,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
BT241337,Clinical Services,Clinical Services,Disinfectant
BT241337,Clinical Services,Clinical Services,ART providers
BT241337,Clinical Services,Clinical Services,ART Pescriptions
BT241337,Clinical Services,Clinical Services,Treatment for Opportunistic infections
BT241337,Clinical Services,Clinical Services,Nutrition services
BT241337,Clinical Services,Clinical Services,Paediatric-HIV servies
BT241337,Clinical Services,Clinical Services,TB Treatment
BT241337,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
BT241337,Clinical Services,Clinical Services,Family planning for HIV clients
BT241337,Clinical Services,Clinical Services,Condoms
BT241337,Clinical Services,Clinical Services,HIV-AIDS national guidelines
BT241337,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
BT241337,Clinical Services,Clinical Services,Slide Microscopy
BT241337,Diagnostics,Diagnostics,Rapid Syphillis
BT241337,Diagnostics,Diagnostics,Rapid HIV Testing
BT241337,Diagnostics,Diagnostics,Urine protein dip stick test
BT241337,Diagnostics,Diagnostics,Urine glucose test
BT241337,Diagnostics,Diagnostics,Urine keton test
BT241337,Diagnostics,Diagnostics,DBS
BT241337,Diagnostics,Diagnostics,Malaria rapid test
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Cycle Beads
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraceptives
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
BT241337,Maternal & Reproductive Health,Maternal & Reproductive Health,Levonorgestrel
BT241339,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
BT241339,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
BT241339,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
BT241339,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
BT241339,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
BT241339,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
BT241339,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
BT241339,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
BT241339,Clinical Services,Clinical Services,Running water
BT241339,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
BT241339,Clinical Services,Clinical Services,Disposable gloves
BT241339,Clinical Services,Clinical Services,Bin
BT241339,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
BT241339,Clinical Services,Clinical Services,Disinfectant
BT241339,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
BT241339,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
BT241339,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in HIV-AIDS prevention
BT241339,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
BT241339,Clinical Services,Clinical Services,Slide Microscopy
BT241339,Diagnostics,Diagnostics,Rapid HIV Testing
BT241339,Diagnostics,Diagnostics,Malaria rapid test
BT241339,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
BT241339,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
BT241339,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
CP061340,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
CP061340,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
CP061340,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
CP061340,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
CP061340,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
CP061340,Community Health,Community Health,Growth monitoring
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
CP061340,Clinical Services,Clinical Services,Running water
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
CP061340,Clinical Services,Clinical Services,Disposable gloves
CP061340,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
CP061340,Clinical Services,Clinical Services,Auto disposable syringes
CP061340,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
CP061340,Clinical Services,Clinical Services,Slide Microscopy
CP061340,Diagnostics,Diagnostics,Malaria rapid test
CP061340,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
CP061340,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
CP061340,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
CP061340,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
CP061340,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
NT121341,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
NT121341,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
NT121341,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
NT121341,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
NT121341,Community Health,Community Health,Growth monitoring
NT121341,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
NT121341,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
NT121341,Clinical Services,Clinical Services,Running water
NT121341,Clinical Services,Clinical Services,Disposable gloves
NT121341,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
NT121341,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
NT121341,Clinical Services,Clinical Services,Slide Microscopy
NT121341,Diagnostics,Diagnostics,Malaria rapid test
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Folic acid supplimentation
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Sucntion bulb single use
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Benzathine/Benzylpenicin
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Nifedipe
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Methyldopa
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Skin disinfectant
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,IV Solutions
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Sodium chloride injection solution
MG201342,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
MG201342,Community Health,Community Health,Growth monitoring
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
MG201342,Clinical Services,Clinical Services,Running water
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
MG201342,Clinical Services,Clinical Services,Disposable gloves
MG201342,Clinical Services,Clinical Services,Bin
MG201342,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
MG201342,Clinical Services,Clinical Services,Disinfectant
