facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status,service_category,service_group,service_detail
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,ART providers
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,ART Pescriptions
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Treatment for Opportunistic infections
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Nutrition services
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Fortified Protein supplimentation
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,TB Treatment
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Family planning for HIV clients
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Condoms
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,HIV-AIDS national guidelines
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Smear microscopy
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Xpert
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,TB Guideliness
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,National guidelines for TB- MDR
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,MDR TB guidelines
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,TB infection control guidelines
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Staff trained in TB Management
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Staff trained in HIV-TB coinfection
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Staff trained in MDR TB
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Staff trained in TB Infection control
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Malaria diagnosis through symptoms
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Clinical Services,Clinical Services,Slide Microscopy
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Diagnostics,Diagnostics,Rapid Syphillis
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Diagnostics,Diagnostics,Rapid HIV Testing
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Diagnostics,Diagnostics,Urine protein dip stick test
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Diagnostics,Diagnostics,Urine glucose test
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Diagnostics,Diagnostics,Urine keton test
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Diagnostics,Diagnostics,DBS
Chichiri Prison Clinic,BT240170,Clinic,Government,-15.80577,35.03242,South East Zone,Functional,Diagnostics,Diagnostics,Malaria rapid test
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone only injectable
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Intrauterine Device (IUD)
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Cycle Beads
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraception
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC guidelines
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC job aid
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in ANC last 2 years
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in IPT last 2 years
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in PMTCT last 2 years
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Infant and young child feeding last 2 years
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Manual removal of placenta
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Removal of concetpion products
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Guidelines
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetrics Job aid in maternal and neonatal care
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Job aid
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,New born rescucitation
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 40mg
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Ampicilin
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Hydralazine
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Azithromycin
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Benzathine/Benzylpenicin
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Nifedipe
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Methyldopa
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Skin disinfectant
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Chlorhexidine
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,IV Solutions
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Sodium chloride injection solution
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Dexamethasone injectable
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
Chididi,NK100171,Health Centre,Christian Health Association of Malawi (CHAM),-13.08573,34.31474,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
