addo_uid,addo_name,business_type,accreditation_source,po_box,region,region_raw_clean,district,ward,village_street,phone,training_center,latitude,longitude,altitude,gps_source,gps_accuracy,has_coords,gid_region,gid_district,gid_ward
TZ-ADDO-04110,Mwene dldm,Retail A,Pharmacy Council,,Mbeya,Mbeya,Chunya,Mkwajuni,Mkwajuni,,Chunya,-8.4447467019,33.0125226911,970.6072101061,tablet,4.0,True,36957248B75876472342648,72390352B92011686492741,
TZ-ADDO-04111,Faraja,Retail A,TFDA,1218,Kigoma,Kigoma,Kigoma Mc,Katubuka,Majengo,,Kigoma DC,-4.8900743583,29.651059259,810.4999153814,tablet,6.0,True,36957248B11692782910073,,
TZ-ADDO-04112,Jambo dldm,Retail A,,,Mbeya,Mbeya,Chunya,Mkwajuni,Mkwajuni,,Chunya,-8.4447757273,33.0114154826,947.4181962007,tablet,4.0,True,36957248B75876472342648,72390352B92011686492741,
TZ-ADDO-04113,Katubuka,Retail A,TFDA,16,Kigoma,Kigoma,Kigoma Mc,Katubuka,Airport,,Kigoma DC,-4.8869927084,29.6582207834,839.0815915396,tablet,4.0,True,36957248B11692782910073,,
TZ-ADDO-04114,Ebenezer,Retail A,TFDA,,Kigoma,Kigoma,Kigoma Mc,Mwanga Kaskazini,Ujenzi,,Kigoma MC,-4.8839719899,29.6525853688,811.8716861424,tablet,4.0,True,36957248B11692782910073,,
TZ-ADDO-04115,Adolphina dldm,Retail A,,,,Adolphina,Chunya,Mkwajuni,Mkwajuni,,,-8.4434851428,33.013198099,937.6794708784,tablet,4.0,True,,,
TZ-ADDO-04116,Masanga,Retail A,TFDA,44,Kigoma,Kigoma,Kigoma Mc,Gungu,Masanga,,Kigoma DC,-4.8700741242,29.6505537616,830.3126174608,tablet,4.0,True,36957248B11692782910073,,
TZ-ADDO-04117,Tumain dldm,Retail A,,,Mbeya,Mbeya,Chunya,Nkwimba,Saza,,Mbeya,-8.3816665351,32.9982120039,1029.1730566378,tablet,4.0,True,36957248B75876472342648,72390352B92011686492741,
TZ-ADDO-04118,Katonga,Retail A,TFDA,,Kigoma,Kigoma,Kigoma Mc,Bangwe,Katonga,,Kigoma DC,-4.9152735104,29.6111400275,759.0142880303,tablet,4.0,True,36957248B11692782910073,,
TZ-ADDO-04119,Fungo dldm,Retail A,TFDA,,Mbeya,Mbeya,Chunya,Mkwajuni,Saza,,,-8.3830554965,32.9986270011,1008.8447115858,tablet,4.0,True,36957248B75876472342648,72390352B92011686492741,
TZ-ADDO-04120,Moriya dldm,Retail A,,,Mbeya,Mbeya,Chunya,Mkwajuni,Saza,,,-8.3854113369,33.000637112,1024.2679307653,tablet,4.0,True,36957248B75876472342648,72390352B92011686492741,
TZ-ADDO-04121,Furaha,Retail A,Pharmacy Council,,Kigoma,Kigoma,Buhigwe,Munanila,Munanila,,Kigoma DC,-4.4371732292,29.7824742242,1750.7457066758,tablet,4.0,True,36957248B11692782910073,72390352B43433883631580,66589294B43176647002925
TZ-ADDO-04122,Jose dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Ruiwa,Ijumbi,,Chunya,-8.762050964,33.6401469942,1143.4429720562,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B304992437412
TZ-ADDO-04123,Wakolela,Retail A,,,Mbeya,Mbeya,Mbarali,Ruiwa,Ijumbe,,,-8.7627684795,33.6404738035,1152.3016159593,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B304992437412
TZ-ADDO-04124,Imani,Retail A,Pharmacy Council,,Kigoma,Kigoma,Buhigwe,Munanila,Munanila,,Kasulu,-4.436499974,29.7817282798,1756.6799489548,tablet,4.0,True,36957248B11692782910073,72390352B43433883631580,66589294B43176647002925
TZ-ADDO-04125,Victory dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Ruiwa,Motomoto,,Mbarali,-8.7744958138,33.6405850121,1161.2515707928,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B304992437412
TZ-ADDO-04126,Rukundo,Retail A,Pharmacy Council,41,Kigoma,Kigoma,Buhigwe,Munanila,Munanila,,Kasulu,-4.4364145842,29.7813066615,1741.6672181891,tablet,4.0,True,36957248B11692782910073,72390352B43433883631580,66589294B43176647002925
TZ-ADDO-04127,Dldm,Retail A,,,Mbeya,Mbeya,Mbaral7,Ruiwa,Malamba,,Mbarali,-8.8004927396,33.6153942881,1223.9352046265,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B304992437412
TZ-ADDO-04128,Nyakimwe DLDM,Retail A,Pharmacy Council,70,Kigoma,Kigoma,Buhigwe,Nyakimwe,Nyakimwe,,Kasulu DC,-4.4747542999,29.768814599,1683.8014028182,tablet,4.0,True,36957248B11692782910073,72390352B43433883631580,
TZ-ADDO-04129,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Ruiwa,Malamba,,Mbeya,-8.8005066529,33.6152148199,1225.0931798462,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B304992437412
TZ-ADDO-04130,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Ruiwa,Mahongole,,,-8.7562712222,33.6996356923,1126.4868588637,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B304992437412
TZ-ADDO-04131,Turashashe DLDM,Retail A,Pharmacy Council,80,Kigoma,Kigoma,Buhigwe,Munanila,Mkatanga,,Kasulu,-4.4325819325,29.797378346,1717.5035237475,tablet,4.0,True,36957248B11692782910073,72390352B43433883631580,66589294B43176647002925
TZ-ADDO-04132,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Mahongolo,Igalako,,Mbarali,-8.7577281181,33.6999474359,1120.8602546402,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B41784990308802
TZ-ADDO-04133,Tumaini dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Mahongole,Mahongole,,Mbarali,-8.7583110793,33.7001475429,1123.5358430606,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B41784990308802
TZ-ADDO-04134,Hamagagwa DLDM,Retail A,Pharmacy Council,,Kigoma,Kigoma,Buhigwe,Mwayaya,Kibwigwa,,Kasulu,-4.4222232248,29.8411317942,1582.3123334073,tablet,4.0,True,36957248B11692782910073,72390352B43433883631580,66589294B59879326572788
TZ-ADDO-04135,Dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Ilongo,Mahongole,,Mbarali,-8.7877933208,33.7123131348,1164.0443450411,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,
TZ-ADDO-04136,Kapyo dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Mahongole,Kapyo,,Mbarali,-8.7675571038,33.7546893278,1128.7051167467,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B41784990308802
TZ-ADDO-04137,Rukundo DLDM,Retail A,Pharmacy Council,11,Kigoma,Kigoma,Kibondo,Kibondo Mjini,Kabwigwa,,Kigoma DC,-3.5926921896,30.7136573803,1490.1921221765,tablet,4.0,True,36957248B11692782910073,72390352B58332556482444,
TZ-ADDO-04138,Neema dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Mahongole,Kapyo,,Mbarali,-8.768589352,33.7566570354,1137.1232403795,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B41784990308802
TZ-ADDO-04139,Samvura DLDM,Retail A,Pharmacy Council,80,Kigoma,Kigoma,Kibondo,Kibondo Mjini,Kibodeco,,Kibondo,-3.5867914985,30.7194886164,1481.1288834903,tablet,4.0,True,36957248B11692782910073,72390352B58332556482444,
TZ-ADDO-04140,Devi dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Makongolo,Mzuzu,,Mbarali,-8.7765342369,33.7828753033,1157.49187341,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B211080031313
TZ-ADDO-04141,Nazareth dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Kongolo,Msusu,,Njombe,-8.7765925842,33.784236617,1138.3118563835,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B211080031313
TZ-ADDO-04142,Upendo DLDM,Retail A,Pharmacy Council,30,Kigoma,Kigoma,Kibondo,Kibondo Mjini,Kibondo Mjini,,Kibondo DC,-3.586195515,30.7203168282,1477.4243625716,tablet,4.0,True,36957248B11692782910073,72390352B58332556482444,
TZ-ADDO-04143,Mtega dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Kongolo,Mswiswi,,Mbarali,-8.7737073765,33.7846772311,1133.7454377044,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B211080031313
TZ-ADDO-04144,Mhanuka DLDM,Retail A,Pharmacy Council,108,Kigoma,Kigoma,Kibondo,Kibondo Mjini,Kibondo Mjini,,Kibondo,-3.5852090815,30.7220781835,1476.8387786087,tablet,4.0,True,36957248B11692782910073,72390352B58332556482444,
TZ-ADDO-04145,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Kongolo,Mkola,,Mbozi,-8.7711219388,33.7864092241,1151.3875620091,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B211080031313
TZ-ADDO-04146,Neema dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Igurusi,Lwanyo,,,-8.824071576,33.8456718945,1207.0046657963,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04147,Koyo DLDM,Retail A,Pharmacy Council,20,Kigoma,Kigoma,Kibondo,Kibondo Mjini,Kibondo Mjini,,Kibondo,-3.585311853,30.7226424125,1467.3584058494,tablet,4.0,True,36957248B11692782910073,72390352B58332556482444,
TZ-ADDO-04148,Majenje dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Igurusi,Majenje,,Mbeya,-8.8253684016,33.8488570724,1184.6983166658,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04149,Dona DLDM,Retail A,Pharmacy Council,108,Kigoma,Kigoma,Kibonda,Kibondo Mjini,Kibondo Mjini,,Kibondo DC,-3.5853228047,30.723460484,1463.1266179689,tablet,4.0,True,36957248B11692782910073,72390352B58332556482444,
TZ-ADDO-04150,Madamba dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Igurusi,Igurusi,,Mbozi,-8.8265626553,33.8530507728,1175.8141565922,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04151,Faith dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Igurusi,Igurusi,,Mbarali,-8.8262714326,33.8530563738,1175.4363508019,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04152,Upendo DLDM,Retail A,Pharmacy Council,,Kigoma,Kigoma,Kakonko,Kakonko,Kakonko,,Kibondo,-3.28079981,30.9647299867,1227.2906323409,tablet,4.0,True,36957248B11692782910073,72390352B1364689767312,66589294B62830044479147
TZ-ADDO-04153,Joy Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Utengule-Usangu,Mahango Mswiswi,,,-8.7167203099,33.8198946691,1056.6947478864,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B58654559007469
TZ-ADDO-04154,Kibogo,Retail A,Pharmacy Council,15,Kigoma,Kigoma,Kakonko,Kakonko,Kakonko,,Biharamulo DC,-3.2807763347,30.9653275444,1240.7518485239,tablet,4.0,True,36957248B11692782910073,72390352B1364689767312,66589294B62830044479147
TZ-ADDO-04155,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Utengule-Usangu,Mswiswi,,,-8.7160532665,33.8204124653,1056.6786559417,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B58654559007469
TZ-ADDO-04156,BarakaDLDM,Retail A,Pharmacy Council,8,Kigoma,Kigoma,Kakonko,Kakonko,Kakonko,,Kibondo,-3.2725937832,30.9830813011,1214.3791787125,tablet,4.0,True,36957248B11692782910073,72390352B1364689767312,66589294B62830044479147
TZ-ADDO-04157,Mwakipesile dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Utengule Usangu,Magurula,,Mbarali,-8.6778702915,33.8644666046,1039.610337052,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B58654559007469
TZ-ADDO-04158,Utengule dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Utengule,Magurula,,Mbarali,-8.677639843,33.8650404117,1057.3834820638,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,
TZ-ADDO-04159,Elewa,Retail A,,,Mbeya,Mbeya,Mbarali,Utengule Usangu,Magolola,,Mbarali,-8.6766442058,33.86549718,1075.9832340115,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B58654559007469
TZ-ADDO-04160,Best dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Utengule Usangu,Magulula,,Mbarali,-8.6769943863,33.8643514812,1039.3926211156,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B58654559007469
TZ-ADDO-04161,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Utengule Usangu,Magurula,,,-8.6801792837,33.8674156526,1041.7570155408,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B58654559007469
TZ-ADDO-04162,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Utengule,Utengule,,,-8.7202286684,33.8607358234,1058.6745939727,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,
TZ-ADDO-04163,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Igurusi,Uhambule,,Mbeya,-8.7569576811,33.8508571717,1070.1823874717,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04164,Triple babies dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Igurusi,Ilolo,,Makambako,-8.821844573,33.8532386128,1169.6693696765,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04165,Kumbu Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Igurusi,Muungano,,Mbarali,-8.8248522189,33.8533052441,1156.6688395159,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04166,Mbamba dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Igurusi,Igurusi,,Mbarali,-8.8255176695,33.8531539784,1166.4243903292,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04167,Ngupapa dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Igurusi,Igurusi,,,-8.8276804735,33.8535179161,1182.7814481995,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04168,Maendeleo dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Igurusi,Maendeleo,,Mbarali,,,,,,False,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04169,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Igurusi,Lunwa,,Mbarali,-8.8284933027,33.8579976281,1198.1438186357,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B49281081779921
TZ-ADDO-04170,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Chimala,Isitu,,Mbeya,-8.8574687135,34.0135975822,1164.4064255729,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04171,Nm dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Chimala,Isitu,,Mbeya jiji,-8.8565212522,34.0144718823,1155.0155322465,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04172,Nei dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Chimali,Isitu,,Njombe,-8.8562092278,34.0147253039,1140.9148416626,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04173,Pop in dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Chimala,Isitu,,Mbarali,-8.8590696652,34.0213371067,1160.7596313133,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04174,Yowifo dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Chimala,Isitu,,,-8.8593088986,34.0210478695,1148.008211376,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04175,Amodzidze dldm,,,,Mbeya,Mbeya,Mbarali,Chimala,Isitu,,Mbarali,-8.858454049,34.0259717013,1122.1983310791,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04176,R &A kayombo dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Chimala,Lyamboko,,Mbarali,-8.858370466,34.0299215592,1121.9149241732,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04177,K dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Chimala,Mwale,,Mbarali,-8.8546644579,34.0365023038,1119.8369604085,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04178,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Chimala,Mwale,,,-8.8540589049,34.0392365282,1117.4967852961,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04179,Mwanga DLDM,Retail A,TFDA,16,Kigoma,Kigoma,Kigoma Mc,Mwanga,Simu,,Tabora MC,-4.8888782846,29.6421576697,833.8965303031,tablet,4.0,True,36957248B11692782910073,,
TZ-ADDO-04180,Meshack dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Chimala,Lyamboko,,,-8.8581879597,34.0324200049,1155.3566846777,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04181,Mahonda DLDM,Retail A,Pharmacy Council,71,Kigoma,Kigoma,Buhigwe,Kibande,Kibande,,Kigoma DC,-4.3770202971,29.9007637758,1352.4886123227,tablet,4.0,True,36957248B11692782910073,72390352B43433883631580,66589294B85899760675613
TZ-ADDO-04182,Dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Chimala,Lyambogo,,Mbarali,-8.8595345844,34.0314835321,1137.7485006744,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04183,Magreth dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Chimala,Lyabogo,,Njombe,-8.8614890979,34.0336722118,1174.523798247,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04184,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Chimala,Lyambogo,,Mbarali,-8.8622965443,34.0377042204,1172.5908858443,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04185,Anna dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Chimala,Lyambogo,,Makambako,-8.8628805067,34.0408259741,1156.0977539752,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B57774735590803
TZ-ADDO-04186,Mlelwa dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Mapogoro,Mbuyuni,,Mbarali,-8.8350305837,34.1808074069,1062.9411739894,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B43939748465446
TZ-ADDO-04187,Fasida dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Igawa,Igomelo,,Makambako,-8.7679478684,34.3792051335,1099.2040620565,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B3118383969392
TZ-ADDO-04188,Ndondole dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Igawa,Igawa,,,-8.7685635468,34.3800853731,1101.7346941609,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B3118383969392
TZ-ADDO-04189,Mbeyu,Retail A,,,Mbeya,Mbeya,Mbarali,Lugelele,Lugelele,,,-8.7415845323,34.3706603827,1077.3987861224,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B73755279425440
TZ-ADDO-04190,Furaha Duka la Dawa Muhimu,Retail A,TFDA,,Kigoma,Kigoma,Kigoma Municipal,Kagera,Kagera,,,-4.9156606934,29.6881893363,838.1008472649,tablet,4.0,True,36957248B11692782910073,,
TZ-ADDO-04191,Elitarama dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Rujewa,Mtambani,,Mbarali,-8.7046685278,34.3759884411,1064.5204691322,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04192,J & A,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Rujewa,Rujewa,,Mbarali,-8.7014505812,34.3739022736,1072.7339497364,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04193,Dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Ubaruku,Majengo,,Mbarali,-8.6792667551,34.3178683909,1048.6494598203,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B21887860177400
TZ-ADDO-04194,Kawogo,Retail A,,,Mbeya,Mbeya,Mbarali,Ubaruku,Majengo,,Mbarali,-8.6790478423,34.3175704063,1038.9192436735,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B21887860177400
TZ-ADDO-04195,Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Ubaruku,Utwego,,Mbarali,-8.6785161718,34.3157579884,1034.5020427464,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B21887860177400
TZ-ADDO-04196,Kalivembela,Retail A,,,Mbeya,Mbeya,Mbaral,Ubaruku,Mkombwe,,Mbarali,-8.67719898,34.3127767707,1047.1754359832,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B21887860177400
TZ-ADDO-04197,Mm Dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Ubaruku,Mkombwe,,Mbarali,-8.6775173458,34.3054532818,1031.327185765,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B21887860177400
TZ-ADDO-04198,Njiuka dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Ubaruku,Mkombwe,,,-8.6773249229,34.3056179639,1027.5327418727,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B21887860177400
TZ-ADDO-04199,Nm dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Ubaruku,Ubaruku,,Njombe,-8.6744428725,34.3059476951,1044.5188736812,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B21887860177400
TZ-ADDO-04200,Bnb dldm,Retail Wholesale,TFDA,,Mbeya,Mbeya,Mbarali,Ubaruku,Ubaruku,,Mbarali,-8.6748794245,34.3069452827,1029.2728670142,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B21887860177400
TZ-ADDO-04201,Mbise dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Ubaruku,Ubaruku,,Mbarali,-8.6760690117,34.306879356,1039.4509822075,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B21887860177400
TZ-ADDO-04202,jacky dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Rujewa,Isisi,,Mbarali,-8.6928244448,34.3737209972,1026.9254296312,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04203,Ngailo dlddm,Retail A,,,Mbeya,Mbeya,Mbarali,Rujewa,Uhamila,,,-8.7028543459,34.380314283,1056.3856977534,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04204,Home medics dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Rujewa,Rujewa,,Mbarali,-8.7033492601,34.3783803562,1075.9741738696,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04205,New millenium dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Rujewa,Rujewa,,Mbarali,-8.7037097435,34.3777448561,1064.7079700411,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04206,Md dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Rujewa,Rujewa,,,-8.7035298503,34.3775011691,1084.5156440131,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04207,Mandela dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Rujewa,Rujewa,,Mbarali,-8.7040444553,34.3767426271,1051.9192565282,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04208,Songo dldm,Retail A,TFDA,,Mbeya,Mbeya,Mbarali,Rujewa,Rujewa,,Mbarali,-8.7048277368,34.376311779,1069.6182234866,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04209,Ubarikiwe dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Rujewa,Ihanga,,Kyela,-8.708636727,34.3799709951,1062.9875808828,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04210,Jondo dldm(found closed),Retail A,Pharmacy Council,,Geita,Geita,Geita Dc,Nzera,Mission Street,,,-2.5733880652,32.1293738578,1141.7,tablet,5.0,True,36957248B67527021942185,72390352B97667671873629,66589294B99988199762903
TZ-ADDO-04211,Vema dldm,Retail A,Pharmacy Council,40 Geita,Geita,Geita,Geita Dc,N Zera,Nzera Street,,Geita dc,-2.5743175345,32.1289168764,1153.6,tablet,5.0,True,36957248B67527021942185,72390352B97667671873629,66589294B99988199762903
TZ-ADDO-04212,Warda dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Rujewa,Ibara,,Makambako,-8.7075702339,34.3800152506,1070.6717031683,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04213,Regina dldm,Retail A,Pharmacy Council,,Geita,Geita,Geita Dc,Nzera,Mission Street,,Geita tc,-2.5732582295,32.1287113521,1156.3,tablet,5.0,True,36957248B67527021942185,72390352B97667671873629,66589294B99988199762903
TZ-ADDO-04214,Sote dldm,Retail A,,,Mbeya,Mbeya,Mbarali,Rujewa,Ibara,,Mbarali,-8.708036716,34.379584228,1050.7247030525,tablet,4.0,True,36957248B75876472342648,72390352B36245556910711,66589294B54888843975378
TZ-ADDO-04215,Ujamaa dldm,Retail A,Pharmacy Council,509 Geita,Geita,Geita,Geita Tc,Kalangalala,Ihayabuyaga Street,,Geita tc,-2.8674436267,32.232219642,1255.8,tablet,5.0,True,36957248B67527021942185,72390352B97667671873629,66589294B30602863467104
TZ-ADDO-04216,Manyovu dldm,Retail A,Pharmacy Council,,Tanga,Tanga,Korogwe Tc,Magunga,Masuguri,,Tanga city council,-5.1369318011,38.4527940964,318.2811662701,tablet,4.0,True,36957248B96174950507772,72390352B3133588656991,
TZ-ADDO-04217,Mkude dldm,Retail A,Pharmacy Council,340 korogwe,Tanga,Tanga,Korogwe Tc,Magunga,Masuguru,,Mvomero dc,-5.1371106208,38.4528987106,309.500848967,tablet,4.0,True,36957248B96174950507772,72390352B3133588656991,
TZ-ADDO-04218,Neema dldm,Retail A,Pharmacy Council,,Tanga,Tanga,Korogwe Tc,Manundu,Msikitini,,Tanga,-5.1527394152,38.4511977329,295.4390125767,tablet,6.0,True,36957248B96174950507772,72390352B3133588656991,
TZ-ADDO-04219,Good hope dldm,Retail A,,,Tanga,Tanga,Korogwe Tc,Manundu Kati,Manundu,,,-5.157192149,38.4534623387,310.1048207906,tablet,4.0,True,36957248B96174950507772,72390352B3133588656991,
